application_id,Interview taken on (date) ,Interview taken on (time),Status,Gender,Department,Post Name,Offered Salary,Salary Range,
941893,08-08-2014,17:51:14,Hired,Female,Sales Department,i7,95713,80001 - 100000,
942102,08-05-2014,18:37:06,Rejected,Male,Service Department,b9,94532,80001 - 100000,
942182,22-08-2014,14:19:55,Rejected,Male,Operations Department,i5,11400,0 - 20000,
942186,02-07-2014,11:32:28,Hired,Female,Operations Department,i7,44900,40001 - 80000,
942214,26-05-2014,09:31:27,Rejected,Male,Operations Department,c5,62166,40001 - 80000,
942393,20-05-2014,16:02:33,Rejected,Male,Purchase Department,i4,71981,40001 - 80000,
942408,08-08-2014,12:32:50,Rejected,Other's,Operations Department,i6,5757,0 - 20000,
942753,14-08-2014,13:50:15,Hired,Female,General Management,c5,94768,80001 - 100000,
943287,09-08-2014,14:58:54,Hired,Female,General Management,i7,39237,20001 - 40000,
943300,05-06-2014,17:18:51,Hired,Female,Production Department,i7,48502,40001 - 80000,
943418,22-05-2014,14:39:39,Hired,Other's,Operations Department,c10,67453,40001 - 80000,
943501,04-07-2014,16:36:26,Rejected,Male,Production Department,c9,88876,80001 - 100000,
943656,10-06-2014,07:06:26,Hired,Male,Service Department,c5,60853,40001 - 80000,
943777,30-05-2014,18:23:57,Hired,Male,Service Department,c9,21099,20001 - 40000,
943922,03-06-2014,09:12:16,Rejected,Male,Service Department,b9,23516,20001 - 40000,
943968,30-07-2014,09:11:07,Rejected,Female,Marketing Department,c5,68138,40001 - 80000,
944319,13-05-2014,19:35:42,Rejected,Female,Purchase Department,c9,23976,20001 - 40000,
944455,27-08-2014,18:32:47,Hired,Female,Sales Department,i5,24575,20001 - 40000,
944662,22-07-2014,15:22:34,Hired,Female,Operations Department,c5,89541,80001 - 100000,
944802,03-06-2014,10:57:41,Rejected,Male,Service Department,c5,91116,80001 - 100000,
944835,06-05-2014,17:44:04,Hired,Female,Operations Department,c5,34296,20001 - 40000,
944862,19-07-2014,19:55:53,Hired,Female,Sales Department,c9,10452,0 - 20000,
944867,19-08-2014,13:36:54,Rejected,Female,Sales Department,c9,54824,40001 - 80000,
945207,30-07-2014,12:14:48,Rejected,Male,Service Department,c5,74244,40001 - 80000,
945509,30-07-2014,19:50:26,Hired,Female,Operations Department,b9,48718,40001 - 80000,
945961,13-05-2014,16:59:11,Rejected,Female,Operations Department,i6,34974,20001 - 40000,
946027,06-08-2014,14:47:28,Hired,Male,Sales Department,c5,41880,40001 - 80000,
946136,22-08-2014,18:40:59,Rejected,Male,Operations Department,i7,5399,0 - 20000,
946203,28-08-2014,14:35:38,Hired,Male,Service Department,i5,10144,0 - 20000,
946296,02-07-2014,18:16:00,Hired,Male,Sales Department,b9,32961,20001 - 40000,
946312,01-07-2014,18:52:55,Hired,Female,Operations Department,c10,19332,0 - 20000,
946421,16-05-2014,06:42:01,Hired,Other's,Operations Department,i7,99617,80001 - 100000,
946566,26-05-2014,08:38:01,Hired,Male,Service Department,c8,73762,40001 - 80000,
946568,11-06-2014,12:40:27,Hired,Male,Operations Department,c9,25857,20001 - 40000,
946654,02-06-2014,09:31:46,Hired,Female,Finance Department,c9,25181,20001 - 40000,
946670,24-06-2014,11:12:11,Hired,Female,Operations Department,i7,85882,80001 - 100000,
946771,11-07-2014,14:50:57,Hired,Female,Sales Department,c5,55201,40001 - 80000,
946814,28-07-2014,09:32:55,Hired,Male,Service Department,c9,14963,0 - 20000,
947056,10-07-2014,19:03:58,Hired,Female,Sales Department,c5,86885,80001 - 100000,
947234,21-07-2014,08:37:46,Hired,Male,Service Department,i1,4781,0 - 20000,
947238,25-06-2014,09:13:53,Rejected,Female,Operations Department,c9,5943,0 - 20000,
947251,11-07-2014,12:57:22,Hired,Male,Operations Department,i1,7568,0 - 20000,
947254,10-07-2014,11:34:49,Hired,Male,Operations Department,c9,32506,20001 - 40000,
947270,21-06-2014,13:36:04,Hired,Female,Finance Department,i7,32160,20001 - 40000,
947445,24-06-2014,17:47:16,Hired,Male,Operations Department,i7,1282,0 - 20000,
947494,09-07-2014,21:53:31,Hired,Female,Finance Department,c9,60185,40001 - 80000,
947587,26-08-2014,18:50:35,Hired,Male,Service Department,i7,74117,40001 - 80000,
947700,22-06-2014,13:58:08,Hired,Male,Operations Department,c5,54083,40001 - 80000,
947903,03-06-2014,08:24:23,Rejected,Male,Service Department,i4,13459,0 - 20000,
948017,18-05-2014,15:13:39,Hired,Female,Operations Department,c5,7260,0 - 20000,
948061,09-07-2014,07:36:34,Hired,Female,Operations Department,c9,13413,0 - 20000,
948183,09-05-2014,11:41:55,Rejected,Female,Finance Department,c9,4236,0 - 20000,
948186,19-05-2014,13:23:40,Rejected,Female,Service Department,b9,23037,20001 - 40000,
948299,21-05-2014,04:48:05,Hired,Female,Finance Department,c9,63263,40001 - 80000,
948402,11-06-2014,12:41:39,Hired,Female,Operations Department,c9,64416,40001 - 80000,
948475,20-08-2014,13:21:00,Hired,Male,Operations Department,c5,63723,40001 - 80000,
948487,04-08-2014,09:33:23,Hired,Female,Sales Department,c5,83294,80001 - 100000,
948977,08-05-2014,09:38:30,Hired,Male,Service Department,c5,81111,80001 - 100000,
949027,16-08-2014,15:34:24,Hired,Female,Service Department,i5,49673,40001 - 80000,
949056,06-06-2014,19:42:12,Hired,Other's,Service Department,c9,83035,80001 - 100000,
949061,13-08-2014,09:05:34,Hired,Male,Operations Department,c9,60076,40001 - 80000,
949311,14-06-2014,18:53:17,Rejected,Female,Finance Department,i7,81189,80001 - 100000,
949333,18-08-2014,14:21:43,Hired,Female,General Management,c10,8994,0 - 20000,
949454,29-05-2014,09:59:22,Rejected,Female,General Management,i7,3817,0 - 20000,
949475,01-07-2014,16:31:43,Hired,Female,Sales Department,i6,17388,0 - 20000,
949488,25-06-2014,12:31:06,Rejected,Male,Service Department,c9,12913,0 - 20000,
949511,31-05-2014,12:30:37,Hired,Male,Operations Department,c5,76938,40001 - 80000,
949520,05-06-2014,18:40:35,Rejected,Male,Operations Department,c5,55963,40001 - 80000,
949606,08-05-2014,12:15:16,Hired,Female,Sales Department,c5,79271,40001 - 80000,
949642,01-05-2014,22:04:49,Hired,Female,Service Department,c9,62141,40001 - 80000,
949707,07-08-2014,10:22:49,Hired,Female,Operations Department,i7,75341,40001 - 80000,
949773,29-08-2014,09:34:56,Hired,Male,Service Department,i7,11525,0 - 20000,
949965,26-06-2014,08:59:30,Hired,Male,Production Department,b9,73876,40001 - 80000,
949990,14-06-2014,18:36:55,Rejected,Male,Service Department,i5,31549,20001 - 40000,
950041,23-08-2014,19:50:44,Hired,Male,Purchase Department,c9,27830,20001 - 40000,
950351,23-05-2014,09:35:53,Rejected,Female,General Management,c8,41518,40001 - 80000,
950373,06-06-2014,14:00:41,Hired,Other's,Operations Department,c9,91112,80001 - 100000,
950745,21-07-2014,11:17:52,Rejected,Male,Operations Department,c5,4665,0 - 20000,
950771,10-08-2014,12:02:12,Rejected,Female,Operations Department,c8,45833,40001 - 80000,
950873,25-07-2014,09:32:43,Hired,Male,Service Department,c5,56396,40001 - 80000,
950993,31-05-2014,14:10:46,Rejected,Male,Operations Department,c5,8413,0 - 20000,
951001,22-06-2014,09:07:35,Hired,Female,Service Department,c10,85827,80001 - 100000,
951132,01-07-2014,08:14:11,Rejected,Male,Service Department,c5,83014,80001 - 100000,
951218,18-07-2014,09:32:24,Hired,Female,Operations Department,c9,55809,40001 - 80000,
951232,01-08-2014,08:10:37,Hired,Male,Service Department,i1,60500,40001 - 80000,
951578,30-05-2014,17:47:04,Hired,Female,General Management,c5,7125,0 - 20000,
951881,05-06-2014,16:07:53,Rejected,Male,Service Department,i4,72083,40001 - 80000,
952297,08-05-2014,15:43:11,Hired,Female,Service Department,c9,80569,80001 - 100000,
952538,18-05-2014,12:55:23,Hired,Female,Marketing Department,c5,57636,40001 - 80000,
952623,28-06-2014,10:57:38,Hired,Female,Sales Department,i5,82436,80001 - 100000,
952941,28-05-2014,17:38:05,Rejected,Male,Operations Department,i6,43998,40001 - 80000,
953264,27-08-2014,08:14:22,Hired,Female,Service Department,c9,83859,80001 - 100000,
953504,23-07-2014,12:14:12,Hired,Male,Operations Department,i7,82325,80001 - 100000,
953840,08-07-2014,22:56:15,Rejected,Other's,Service Department,c8,91675,80001 - 100000,
954148,11-06-2014,09:09:54,Rejected,Female,Service Department,i5,86828,80001 - 100000,
955191,31-07-2014,20:05:18,Rejected,Male,Operations Department,c9,78280,40001 - 80000,
955200,22-07-2014,18:38:43,Rejected,Female,Production Department,b9,83828,80001 - 100000,
955256,27-06-2014,16:52:39,Rejected,Female,Marketing Department,i7,72843,40001 - 80000,
955275,03-08-2014,13:54:52,Hired,Male,Service Department,c9,39190,20001 - 40000,
955372,02-05-2014,09:16:50,Rejected,Female,Sales Department,b9,85176,80001 - 100000,
955451,18-06-2014,11:07:47,Hired,Female,Production Department,c9,67819,40001 - 80000,
955461,02-07-2014,09:32:18,Hired,Male,Operations Department,c10,99037,80001 - 100000,
955711,09-07-2014,00:16:37,Hired,Female,Operations Department,b9,45758,40001 - 80000,
956145,15-05-2014,08:27:02,Rejected,Male,Sales Department,c5,78988,40001 - 80000,
956166,06-08-2014,16:59:19,Hired,Male,Operations Department,c9,51585,40001 - 80000,
956287,21-08-2014,13:42:41,Rejected,Male,Service Department,i5,63218,40001 - 80000,
956314,08-08-2014,09:35:49,Hired,Female,Operations Department,c8,89900,80001 - 100000,
956484,21-08-2014,04:55:56,Hired,Female,Production Department,c9,71965,40001 - 80000,
957003,08-07-2014,05:26:21,Hired,Female,Purchase Department,i7,96176,80001 - 100000,
957708,05-08-2014,16:06:28,Hired,Male,Operations Department,c5,53249,40001 - 80000,
957784,28-05-2014,14:32:54,Hired,Female,Service Department,c5,43164,40001 - 80000,
957861,03-07-2014,16:39:14,Hired,Male,Operations Department,i1,94625,80001 - 100000,
957901,24-06-2014,10:37:33,Hired,Female,Production Department,c9,30982,20001 - 40000,
957985,16-06-2014,17:27:22,Hired,Male,Operations Department,c9,72912,40001 - 80000,
958058,02-05-2014,13:04:36,Rejected,Male,Service Department,b9,31854,20001 - 40000,
958202,14-07-2014,09:32:30,Rejected,Male,Operations Department,c5,32671,20001 - 40000,
958317,12-05-2014,09:31:55,Rejected,Male,Service Department,c10,25927,20001 - 40000,
958425,22-05-2014,09:10:45,Rejected,Female,Production Department,c5,75377,40001 - 80000,
958482,28-07-2014,12:42:59,Hired,Female,Operations Department,c9,64051,40001 - 80000,
958561,26-06-2014,16:47:08,Hired,Male,Operations Department,i6,42656,40001 - 80000,
958601,07-05-2014,07:14:51,Hired,Female,Finance Department,c5,42353,40001 - 80000,
958624,23-07-2014,18:40:43,Rejected,Male,Service Department,c9,27954,20001 - 40000,
959124,06-05-2014,16:27:55,Rejected,Male,Sales Department,i7,69904,40001 - 80000,
959387,09-07-2014,09:32:44,Rejected,Female,Operations Department,i7,55713,40001 - 80000,
959439,16-06-2014,15:10:05,Hired,Female,General Management,i5,38516,20001 - 40000,
959449,11-07-2014,13:06:50,Hired,Male,Marketing Department,c8,88997,80001 - 100000,
959607,01-06-2014,19:10:52,Hired,Female,Operations Department,c9,26094,20001 - 40000,
959638,04-05-2014,09:44:20,Rejected,Male,Service Department,i7,48028,40001 - 80000,
959646,23-05-2014,14:28:13,Rejected,Female,Operations Department,i7,44858,40001 - 80000,
959754,08-05-2014,08:26:00,Hired,Male,Sales Department,i6,25644,20001 - 40000,
960012,05-08-2014,10:05:53,Hired,Male,Operations Department,i7,40647,40001 - 80000,
960054,22-07-2014,15:23:10,Hired,Female,Operations Department,c5,42542,40001 - 80000,
960222,28-07-2014,07:00:20,Hired,Male,Marketing Department,i7,65350,40001 - 80000,
960228,31-07-2014,19:12:24,Hired,Male,Operations Department,i7,24608,20001 - 40000,
960243,22-08-2014,08:23:09,Rejected,Male,Service Department,b9,65579,40001 - 80000,
960244,28-05-2014,17:40:07,Hired,Male,Operations Department,i6,75838,40001 - 80000,
960256,25-06-2014,14:35:12,Hired,Male,Operations Department,i7,38604,20001 - 40000,
960400,16-06-2014,07:31:53,Rejected,Male,Sales Department,i7,44449,40001 - 80000,
960542,04-07-2014,15:12:10,Hired,Male,Operations Department,c9,87236,80001 - 100000,
961036,19-05-2014,08:30:44,Hired,Male,Operations Department,i5,95073,80001 - 100000,
961095,09-06-2014,14:06:28,Hired,Male,Service Department,c9,84762,80001 - 100000,
961113,18-07-2014,09:34:29,Hired,Female,Service Department,i7,81124,80001 - 100000,
961118,09-07-2014,19:41:21,Hired,Male,Service Department,c8,49544,40001 - 80000,
961227,30-07-2014,18:16:28,Hired,Female,Service Department,i5,15277,0 - 20000,
961338,25-08-2014,08:05:20,Rejected,Female,Operations Department,i1,68928,40001 - 80000,
961393,18-06-2014,10:43:18,Rejected,Other's,Operations Department,c9,97251,80001 - 100000,
961551,15-05-2014,20:41:30,Rejected,Male,Operations Department,i6,31050,20001 - 40000,
961630,23-06-2014,10:51:46,Hired,Other's,Operations Department,i6,1770,0 - 20000,
961835,05-06-2014,09:22:13,Rejected,Male,Operations Department,i1,80150,80001 - 100000,
961974,16-07-2014,18:24:28,Hired,Female,Operations Department,c9,57346,40001 - 80000,
961990,24-05-2014,07:09:33,Hired,Female,Production Department,i6,1210,0 - 20000,
962443,20-08-2014,16:44:44,Hired,Male,Purchase Department,c5,17790,0 - 20000,
962462,18-07-2014,12:41:43,Hired,Male,Operations Department,i7,33284,20001 - 40000,
962745,01-05-2014,09:35:44,Hired,Male,Operations Department,c5,76581,40001 - 80000,
962795,04-06-2014,09:32:07,Hired,Female,Service Department,c9,48402,40001 - 80000,
962839,20-08-2014,09:32:07,Hired,Female,Operations Department,c9,5157,0 - 20000,
962962,29-07-2014,13:59:36,Hired,Female,Operations Department,i5,31944,20001 - 40000,
963023,06-05-2014,19:30:15,Hired,Male,Service Department,c8,99766,80001 - 100000,
963353,19-08-2014,09:32:03,Hired,Male,Sales Department,c5,53483,40001 - 80000,
963386,30-07-2014,14:43:15,Hired,Female,General Management,c9,52952,40001 - 80000,
963439,20-05-2014,13:34:04,Hired,Male,Service Department,c5,27534,20001 - 40000,
963776,19-05-2014,09:31:24,Hired,Female,Operations Department,c9,31956,20001 - 40000,
963868,18-06-2014,17:21:39,Rejected,Male,Service Department,c9,73842,40001 - 80000,
964206,28-08-2014,22:33:06,Hired,Male,Operations Department,b9,91047,80001 - 100000,
964269,03-07-2014,11:09:59,Hired,Male,Production Department,i7,76523,40001 - 80000,
964284,10-08-2014,05:46:42,Rejected,Male,Service Department,i5,27359,20001 - 40000,
964395,01-08-2014,09:31:46,Rejected,Female,Service Department,i7,89294,80001 - 100000,
964456,11-07-2014,13:00:27,Rejected,Female,General Management,i6,75800,40001 - 80000,
964469,21-06-2014,02:13:35,Rejected,Female,Sales Department,b9,83296,80001 - 100000,
964616,24-06-2014,15:03:55,Hired,Male,Operations Department,c9,19001,0 - 20000,
964704,29-05-2014,14:44:34,Hired,Female,Finance Department,c5,39485,20001 - 40000,
964866,26-08-2014,12:16:41,Hired,Other's,Operations Department,i6,49509,40001 - 80000,
964901,19-08-2014,09:31:36,Hired,Male,Human Resource Department,i7,34424,20001 - 40000,
964928,22-05-2014,14:40:36,Hired,Male,Operations Department,c10,70411,40001 - 80000,
965006,27-06-2014,07:04:10,Rejected,Male,Production Department,i7,22895,20001 - 40000,
965315,26-07-2014,09:32:35,Hired,Male,Service Department,c9,84076,80001 - 100000,
965502,16-07-2014,06:53:53,Rejected,Male,Operations Department,c10,54903,40001 - 80000,
965697,03-07-2014,14:04:45,Rejected,Female,Finance Department,i7,67018,40001 - 80000,
965739,07-08-2014,13:43:22,Hired,Male,Service Department,i1,51996,40001 - 80000,
965843,26-07-2014,19:29:59,Hired,Male,Operations Department,c9,25595,20001 - 40000,
966039,06-05-2014,16:10:37,Hired,Male,Purchase Department,c5,17189,0 - 20000,
966110,21-08-2014,09:33:00,Hired,Female,Finance Department,c9,83678,80001 - 100000,
966122,18-07-2014,07:25:52,Hired,Male,General Management,i5,95960,80001 - 100000,
966312,12-06-2014,16:36:33,Rejected,Male,Service Department,c8,63544,40001 - 80000,
966316,29-05-2014,14:53:47,Hired,Female,Service Department,c9,4435,0 - 20000,
966330,31-05-2014,11:57:14,Hired,Female,Operations Department,c5,29973,20001 - 40000,
966602,21-07-2014,10:59:02,Hired,Male,Operations Department,c5,16189,0 - 20000,
966645,31-05-2014,12:31:10,Rejected,Male,Operations Department,c5,32705,20001 - 40000,
966786,16-05-2014,09:55:45,Hired,Female,Service Department,i4,13718,0 - 20000,
967117,09-08-2014,11:38:44,Rejected,Male,Production Department,i7,8577,0 - 20000,
967295,06-05-2014,09:25:26,Hired,Female,Service Department,c5,96934,80001 - 100000,
967321,30-08-2014,07:14:10,Rejected,Male,Service Department,b9,83568,80001 - 100000,
967490,13-08-2014,12:07:03,Hired,Female,Finance Department,c5,28497,20001 - 40000,
967787,30-05-2014,16:26:09,Hired,Female,Service Department,c8,56422,40001 - 80000,
967868,18-07-2014,12:29:08,Hired,Female,General Management,i6,36260,20001 - 40000,
968197,24-07-2014,23:22:08,Hired,Female,Operations Department,c9,34424,20001 - 40000,
968366,22-07-2014,09:33:22,Hired,Male,Operations Department,i7,26028,20001 - 40000,
968462,15-07-2014,11:36:04,Rejected,Male,Production Department,c9,13023,0 - 20000,
968762,12-08-2014,09:31:53,Hired,Female,Purchase Department,c5,50726,40001 - 80000,
968918,27-05-2014,09:55:48,Rejected,Male,Operations Department,i6,86860,80001 - 100000,
969042,22-07-2014,09:34:43,Hired,Female,Operations Department,c9,76159,40001 - 80000,
969719,10-07-2014,10:47:37,Hired,Male,Sales Department,c5,26995,20001 - 40000,
969924,01-05-2014,11:47:49,Rejected,Male,Finance Department,i1,61432,40001 - 80000,
969959,30-06-2014,17:20:26,Rejected,Other's,Service Department,i7,23077,20001 - 40000,
970044,13-05-2014,18:08:01,Hired,Female,Production Department,c5,28163,20001 - 40000,
970063,07-08-2014,17:33:54,Hired,Male,Sales Department,c5,89573,80001 - 100000,
970152,09-06-2014,08:56:57,Rejected,Male,Operations Department,c9,42210,40001 - 80000,
970300,08-07-2014,09:49:45,Hired,Male,Service Department,c5,99345,80001 - 100000,
970328,06-08-2014,16:35:40,Rejected,Male,Sales Department,b9,45042,40001 - 80000,
970445,27-05-2014,09:56:49,Hired,Male,Operations Department,i6,6974,0 - 20000,
970475,11-06-2014,23:15:17,Hired,Male,Purchase Department,c5,51976,40001 - 80000,
970537,04-06-2014,09:32:05,Hired,Other's,Service Department,c9,9449,0 - 20000,
970746,27-08-2014,08:17:55,Hired,Female,Operations Department,c5,26692,20001 - 40000,
970803,23-05-2014,08:58:33,Hired,Other's,Operations Department,i7,7574,0 - 20000,
